ip_id,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cc_avg_freq_month,cc_avg_amt_month
3781,6.0,10.0,6.0,3.0,3.0,2.0,6.0,3.0,5.0,1.0,14.0,1.0,6.0,7.0,10.0,9.0,7.33333333333333,5630.2961489899
3782,4.0,8.0,10.0,11.0,5.0,2.0,6.0,6.0,5.0,0.0,5.0,2.0,1.0,13.0,2.0,13.0,7.41666666666667,4848.87410714286
3783,12.0,11.0,7.0,6.0,6.0,3.0,6.0,6.0,4.0,0.0,8.0,0.0,1.0,12.0,4.0,8.0,6.75,5242.27079124579
3784,9.0,5.0,5.0,6.0,0.0,0.0,10.0,8.0,3.0,0.0,15.0,0.0,5.0,12.0,5.0,5.0,8.41666666666667,5887.5353528416
3785,6.0,10.0,7.0,10.0,5.0,3.0,8.0,3.0,5.0,1.0,5.0,1.0,3.0,13.0,4.0,9.0,7.66666666666667,4316.311674436671
3786,6.0,6.0,12.0,6.0,6.0,5.0,8.0,7.0,4.0,0.0,9.0,1.0,1.0,7.0,8.0,13.0,8.25,5730.49953703704
3787,4.0,7.0,9.0,8.0,4.0,3.0,10.0,6.0,6.0,0.0,10.0,0.0,0.0,11.0,9.0,11.0,8.16666666666667,4322.05301943427
3788,10.0,8.0,8.0,13.0,3.0,5.0,7.0,2.0,6.0,0.0,3.0,0.0,2.0,13.0,6.0,7.0,7.58333333333333,5092.2212962963
3789,4.0,9.0,10.0,11.0,4.0,4.0,15.0,4.0,4.0,0.0,5.0,2.0,1.0,6.0,2.0,11.0,7.16666666666667,5595.190707671961
3790,5.0,2.0,8.0,5.0,1.0,5.0,7.0,4.0,8.0,0.0,14.0,0.0,1.0,7.0,7.0,13.0,8.5,4829.63452843453
3791,11.0,6.0,9.0,7.0,2.0,3.0,10.0,6.0,2.0,0.0,13.0,2.0,4.0,6.0,8.0,8.0,8.08333333333333,5170.75625
3792,12.0,6.0,7.0,5.0,4.0,6.0,7.0,5.0,2.0,0.0,9.0,0.0,1.0,15.0,6.0,8.0,9.5,4992.849368686871
3793,7.0,8.0,11.0,9.0,2.0,6.0,8.0,3.0,6.0,0.0,8.0,2.0,4.0,8.0,6.0,8.0,8.0,5298.6144991582505
3794,6.0,7.0,12.0,11.0,4.0,3.0,8.0,6.0,6.0,0.0,8.0,1.0,1.0,10.0,3.0,6.0,7.41666666666667,5705.04070466571
3795,9.0,8.0,2.0,6.0,1.0,3.0,8.0,7.0,4.0,0.0,12.0,1.0,2.0,15.0,7.0,9.0,7.75,4761.540966209721
3796,4.0,9.0,12.0,6.0,4.0,6.0,8.0,6.0,4.0,0.0,8.0,0.0,1.0,12.0,7.0,7.0,6.83333333333333,5355.61085858586
3797,6.0,6.0,12.0,4.0,1.0,8.0,8.0,5.0,4.0,0.0,5.0,0.0,3.0,10.0,6.0,12.0,8.75,5288.22551476302
3798,7.0,8.0,7.0,7.0,2.0,4.0,11.0,2.0,8.0,0.0,10.0,0.0,1.0,14.0,3.0,8.0,8.83333333333333,5182.09018308081
3799,10.0,6.0,7.0,7.0,1.0,3.0,6.0,2.0,6.0,0.0,12.0,1.0,1.0,11.0,4.0,14.0,9.0,4536.544626207129
3800,8.0,8.0,8.0,4.0,2.0,2.0,14.0,7.0,5.0,0.0,11.0,0.0,0.0,12.0,5.0,8.0,7.83333333333333,5426.65106074481
3801,6.0,6.0,12.0,7.0,3.0,4.0,4.0,4.0,3.0,0.0,12.0,1.0,1.0,10.0,9.0,12.0,7.58333333333333,5760.212632275129
3802,8.0,8.0,6.0,12.0,2.0,4.0,8.0,7.0,5.0,1.0,6.0,0.0,1.0,10.0,7.0,7.0,7.58333333333333,4789.82329545454
3803,4.0,10.0,9.0,9.0,5.0,6.0,9.0,8.0,3.0,0.0,6.0,1.0,4.0,8.0,1.0,12.0,7.91666666666667,5013.95909992785
3804,7.0,6.0,11.0,1.0,3.0,0.0,7.0,5.0,7.0,0.0,15.0,0.0,3.0,15.0,6.0,10.0,6.66666666666667,5400.81477665853
3805,8.0,6.0,8.0,6.0,6.0,2.0,10.0,3.0,5.0,0.0,12.0,0.0,0.0,7.0,5.0,12.0,8.58333333333333,4612.17066498316
3806,3.0,6.0,15.0,12.0,2.0,6.0,12.0,3.0,5.0,1.0,7.0,0.0,2.0,8.0,3.0,9.0,7.75,4937.10029461279
3807,7.0,3.0,7.0,6.0,1.0,6.0,18.0,6.0,2.0,0.0,10.0,0.0,4.0,8.0,1.0,15.0,6.83333333333333,4516.823710317461
3808,5.0,4.0,7.0,4.0,6.0,1.0,9.0,4.0,2.0,0.0,11.0,0.0,4.0,17.0,4.0,10.0,8.5,4962.31696428572
3809,8.0,9.0,9.0,5.0,2.0,2.0,3.0,10.0,7.0,0.0,10.0,1.0,5.0,12.0,2.0,8.0,7.08333333333333,5837.054497354499
3810,6.0,5.0,9.0,7.0,3.0,4.0,9.0,6.0,5.0,0.0,12.0,1.0,1.0,13.0,3.0,9.0,7.75,4824.83985088985
3811,4.0,6.0,9.0,7.0,4.0,3.0,10.0,0.0,3.0,1.0,12.0,0.0,4.0,10.0,7.0,13.0,6.91666666666667,5226.56636303511
3812,13.0,5.0,6.0,5.0,3.0,4.0,14.0,6.0,2.0,2.0,5.0,0.0,3.0,8.0,7.0,10.0,7.5,5410.24507575758
3813,9.0,3.0,10.0,6.0,3.0,2.0,6.0,4.0,5.0,1.0,11.0,4.0,1.0,11.0,3.0,14.0,7.66666666666667,5327.18329008954
3814,1.0,4.0,7.0,9.0,6.0,4.0,12.0,1.0,6.0,0.0,8.0,2.0,0.0,10.0,8.0,10.0,8.58333333333333,4851.48731060606
3815,2.0,4.0,5.0,8.0,5.0,6.0,9.0,8.0,8.0,0.0,6.0,1.0,1.0,9.0,6.0,13.0,6.0,4301.41221509972
3816,8.0,8.0,5.0,6.0,1.0,4.0,10.0,2.0,8.0,0.0,11.0,0.0,2.0,9.0,7.0,9.0,8.75,4518.01375210438
3817,14.0,8.0,6.0,3.0,0.0,3.0,9.0,3.0,6.0,0.0,10.0,0.0,1.0,13.0,4.0,14.0,7.58333333333333,4905.891958273211
3818,11.0,9.0,12.0,6.0,5.0,1.0,6.0,7.0,4.0,0.0,10.0,1.0,0.0,9.0,5.0,6.0,8.91666666666667,4910.03334767085
3819,4.0,7.0,12.0,4.0,5.0,4.0,9.0,6.0,1.0,2.0,9.0,2.0,0.0,10.0,7.0,10.0,7.58333333333333,5588.716582491579
3820,5.0,15.0,6.0,10.0,5.0,3.0,8.0,7.0,5.0,0.0,8.0,1.0,3.0,7.0,7.0,5.0,6.66666666666667,5257.337169312171
3821,5.0,7.0,15.0,6.0,8.0,4.0,6.0,6.0,5.0,2.0,5.0,1.0,3.0,10.0,7.0,9.0,8.25,6242.768476430981
3822,7.0,9.0,10.0,7.0,3.0,3.0,9.0,3.0,1.0,0.0,12.0,0.0,2.0,14.0,3.0,9.0,6.41666666666667,6081.46550625301
3823,15.0,6.0,6.0,11.0,1.0,5.0,10.0,6.0,1.0,0.0,5.0,2.0,5.0,6.0,1.0,13.0,6.33333333333333,6045.71441798942
3824,9.0,4.0,15.0,9.0,4.0,6.0,6.0,6.0,3.0,0.0,8.0,0.0,2.0,9.0,8.0,9.0,8.16666666666667,4465.57655862656
3825,6.0,8.0,7.0,14.0,2.0,4.0,7.0,7.0,7.0,0.0,10.0,0.0,0.0,7.0,9.0,7.0,6.91666666666667,5358.2820436508
3826,8.0,5.0,8.0,9.0,4.0,2.0,9.0,4.0,4.0,0.0,7.0,0.0,0.0,17.0,7.0,8.0,7.58333333333333,4897.48539862915
3827,11.0,4.0,2.0,11.0,5.0,7.0,14.0,2.0,6.0,0.0,6.0,1.0,0.0,6.0,6.0,10.0,9.08333333333333,6402.471225071229
3828,8.0,2.0,8.0,12.0,3.0,2.0,6.0,7.0,1.0,0.0,10.0,1.0,6.0,11.0,7.0,10.0,6.66666666666667,4616.58214285714
3829,2.0,8.0,8.0,9.0,4.0,6.0,12.0,7.0,5.0,1.0,9.0,0.0,6.0,7.0,4.0,9.0,8.08333333333333,5708.155166361421
3830,5.0,10.0,8.0,9.0,1.0,3.0,7.0,5.0,5.0,0.0,7.0,2.0,3.0,14.0,8.0,11.0,8.16666666666667,5642.3030573593105
3831,5.0,8.0,7.0,14.0,4.0,3.0,8.0,4.0,3.0,0.0,5.0,1.0,3.0,13.0,5.0,13.0,8.0,5198.1542112979605
3832,8.0,4.0,12.0,3.0,3.0,1.0,7.0,10.0,3.0,1.0,8.0,0.0,2.0,18.0,0.0,14.0,7.5,5487.31672147297
3833,4.0,5.0,9.0,10.0,8.0,4.0,8.0,5.0,5.0,1.0,6.0,1.0,0.0,11.0,6.0,14.0,8.08333333333333,4416.6613039738
3834,5.0,2.0,7.0,9.0,3.0,11.0,8.0,5.0,5.0,1.0,5.0,0.0,2.0,10.0,7.0,13.0,7.66666666666667,4612.14899626517
3835,5.0,8.0,3.0,9.0,4.0,4.0,8.0,4.0,3.0,0.0,5.0,2.0,1.0,18.0,6.0,10.0,8.91666666666667,5177.48029436522
3836,7.0,1.0,8.0,8.0,2.0,6.0,9.0,7.0,7.0,0.0,9.0,1.0,2.0,11.0,9.0,10.0,8.08333333333333,5371.040283790279
3837,4.0,11.0,6.0,4.0,5.0,3.0,10.0,8.0,5.0,0.0,9.0,2.0,3.0,9.0,10.0,4.0,7.25,4930.15163887039
3838,4.0,8.0,16.0,10.0,3.0,5.0,4.0,7.0,1.0,1.0,11.0,2.0,0.0,6.0,11.0,10.0,8.25,5512.47169566545
3839,4.0,5.0,5.0,8.0,2.0,7.0,6.0,5.0,2.0,0.0,13.0,0.0,3.0,13.0,5.0,14.0,8.91666666666667,5642.56963985089
3840,7.0,7.0,7.0,13.0,3.0,5.0,5.0,4.0,4.0,0.0,11.0,0.0,2.0,15.0,5.0,6.0,7.66666666666667,4673.98064574315
3841,6.0,13.0,9.0,8.0,0.0,3.0,9.0,9.0,4.0,1.0,8.0,0.0,1.0,5.0,5.0,17.0,8.16666666666667,5624.89370490621
3842,6.0,5.0,15.0,10.0,0.0,4.0,6.0,7.0,8.0,2.0,10.0,0.0,1.0,15.0,2.0,6.0,8.08333333333333,5680.022667378921
3843,8.0,12.0,10.0,8.0,1.0,1.0,4.0,3.0,4.0,0.0,8.0,1.0,1.0,10.0,7.0,16.0,7.5,5736.60509351759
3844,8.0,4.0,13.0,5.0,4.0,4.0,14.0,1.0,3.0,1.0,9.0,1.0,3.0,11.0,6.0,5.0,7.25,6060.7583333333305
3845,7.0,10.0,14.0,2.0,1.0,2.0,7.0,4.0,1.0,0.0,12.0,0.0,1.0,9.0,6.0,11.0,8.41666666666667,4988.03683608059
3846,8.0,1.0,9.0,6.0,2.0,5.0,11.0,8.0,3.0,0.0,8.0,2.0,4.0,11.0,8.0,8.0,7.83333333333333,5213.37713212713
3847,7.0,12.0,6.0,6.0,0.0,5.0,10.0,4.0,5.0,0.0,10.0,3.0,2.0,10.0,3.0,10.0,7.33333333333333,5491.26954365079
3848,6.0,5.0,7.0,8.0,2.0,7.0,7.0,2.0,6.0,0.0,11.0,0.0,1.0,7.0,7.0,15.0,9.5,4878.32793834706
3849,5.0,4.0,15.0,5.0,3.0,9.0,10.0,8.0,2.0,1.0,5.0,2.0,4.0,12.0,3.0,4.0,7.16666666666667,6112.3263888888905
3850,5.0,8.0,7.0,4.0,3.0,0.0,16.0,4.0,2.0,1.0,12.0,0.0,1.0,10.0,7.0,14.0,7.58333333333333,5529.74556878307
3851,3.0,15.0,9.0,3.0,3.0,2.0,11.0,9.0,6.0,0.0,10.0,2.0,3.0,11.0,6.0,7.0,8.33333333333333,4623.61309523809
3852,2.0,7.0,10.0,7.0,3.0,2.0,14.0,3.0,3.0,0.0,11.0,2.0,2.0,9.0,13.0,5.0,7.0,4702.85162337662
3853,3.0,10.0,12.0,5.0,5.0,4.0,7.0,8.0,5.0,0.0,11.0,1.0,0.0,10.0,7.0,6.0,7.5,5046.19776635402
3854,9.0,5.0,8.0,4.0,2.0,3.0,4.0,10.0,5.0,0.0,11.0,1.0,1.0,8.0,8.0,14.0,7.08333333333333,5328.90900673401
3855,11.0,5.0,11.0,4.0,4.0,7.0,7.0,6.0,5.0,0.0,4.0,0.0,2.0,12.0,3.0,10.0,8.83333333333333,5894.7810966811
3856,7.0,9.0,11.0,5.0,5.0,5.0,6.0,5.0,1.0,1.0,9.0,2.0,0.0,17.0,8.0,7.0,8.16666666666667,5472.21561447812
3857,3.0,9.0,12.0,10.0,5.0,1.0,9.0,3.0,5.0,0.0,12.0,0.0,2.0,8.0,5.0,10.0,7.25,5924.674609187111
3858,5.0,8.0,15.0,5.0,0.0,7.0,11.0,7.0,5.0,0.0,10.0,0.0,2.0,7.0,2.0,10.0,5.83333333333333,5324.51213924964
3859,11.0,4.0,9.0,6.0,6.0,4.0,12.0,4.0,7.0,0.0,11.0,1.0,1.0,8.0,2.0,5.0,8.91666666666667,5053.39853896104
3860,6.0,5.0,10.0,15.0,3.0,1.0,9.0,6.0,4.0,0.0,5.0,1.0,2.0,15.0,4.0,6.0,7.16666666666667,5489.52795815296
3861,4.0,16.0,13.0,5.0,4.0,6.0,2.0,6.0,2.0,0.0,6.0,1.0,2.0,9.0,8.0,9.0,6.16666666666667,5026.90228174603
3862,8.0,2.0,6.0,9.0,2.0,7.0,9.0,0.0,2.0,0.0,8.0,2.0,1.0,17.0,5.0,11.0,8.66666666666667,5148.4553210678205
3863,3.0,7.0,9.0,7.0,2.0,8.0,8.0,7.0,1.0,0.0,10.0,0.0,1.0,9.0,10.0,13.0,7.0,4835.5434829059795
3864,4.0,7.0,10.0,6.0,4.0,5.0,8.0,5.0,5.0,0.0,13.0,0.0,1.0,10.0,2.0,13.0,7.41666666666667,4831.8969500407
3865,6.0,5.0,9.0,7.0,5.0,2.0,14.0,5.0,4.0,0.0,9.0,0.0,3.0,8.0,5.0,11.0,9.75,5292.22463878714
3866,7.0,8.0,7.0,7.0,4.0,4.0,9.0,8.0,2.0,0.0,13.0,0.0,0.0,19.0,4.0,8.0,8.33333333333333,5685.4783717440005
3867,7.0,5.0,11.0,6.0,2.0,6.0,12.0,1.0,3.0,0.0,15.0,0.0,4.0,9.0,5.0,8.0,7.75,5154.53741883117
3868,8.0,5.0,11.0,10.0,5.0,5.0,8.0,9.0,5.0,1.0,6.0,2.0,0.0,7.0,5.0,9.0,8.0,5580.085813492061
3869,7.0,10.0,9.0,9.0,1.0,2.0,4.0,11.0,3.0,0.0,13.0,0.0,0.0,6.0,6.0,10.0,9.25,5148.1649058866
3870,9.0,9.0,6.0,5.0,2.0,8.0,6.0,4.0,5.0,0.0,8.0,1.0,1.0,11.0,5.0,13.0,7.25,4601.37967541718
3871,6.0,9.0,9.0,6.0,4.0,3.0,8.0,4.0,4.0,0.0,12.0,0.0,4.0,13.0,3.0,8.0,10.1666666666667,4710.02000661376
3872,14.0,7.0,5.0,5.0,9.0,6.0,5.0,5.0,3.0,0.0,10.0,0.0,2.0,6.0,7.0,10.0,6.41666666666667,6316.56683201058
3873,4.0,7.0,11.0,5.0,4.0,4.0,10.0,7.0,3.0,0.0,9.0,1.0,2.0,14.0,6.0,5.0,7.33333333333333,5056.5058531746
3874,8.0,8.0,6.0,8.0,2.0,8.0,6.0,3.0,2.0,0.0,10.0,1.0,3.0,8.0,4.0,14.0,7.41666666666667,5362.38242544493
3875,2.0,6.0,15.0,4.0,3.0,3.0,11.0,2.0,5.0,0.0,10.0,1.0,0.0,14.0,5.0,12.0,7.33333333333333,6317.616266835021
3876,7.0,11.0,6.0,13.0,4.0,5.0,9.0,2.0,3.0,0.0,5.0,0.0,1.0,9.0,4.0,11.0,8.66666666666667,4775.49098124098
3877,9.0,6.0,9.0,6.0,2.0,2.0,12.0,7.0,2.0,0.0,6.0,1.0,6.0,12.0,7.0,9.0,6.91666666666667,6177.225237493989
3878,4.0,9.0,13.0,10.0,6.0,2.0,7.0,6.0,5.0,0.0,5.0,2.0,1.0,11.0,6.0,13.0,8.33333333333333,5181.24297138047
3879,5.0,12.0,15.0,10.0,4.0,4.0,4.0,1.0,6.0,0.0,8.0,2.0,3.0,7.0,6.0,13.0,8.33333333333333,5531.40561868687
3880,7.0,11.0,9.0,5.0,2.0,3.0,8.0,9.0,2.0,0.0,2.0,0.0,3.0,13.0,6.0,9.0,8.66666666666667,4875.5117003366995
3881,7.0,6.0,14.0,10.0,2.0,7.0,4.0,4.0,6.0,0.0,8.0,1.0,3.0,7.0,3.0,12.0,9.33333333333333,5279.338888888889
3882,9.0,5.0,8.0,8.0,8.0,6.0,7.0,2.0,7.0,0.0,11.0,0.0,2.0,11.0,3.0,11.0,8.16666666666667,5506.00410561661
3883,3.0,8.0,15.0,6.0,0.0,3.0,8.0,8.0,2.0,0.0,10.0,0.0,3.0,11.0,6.0,11.0,6.66666666666667,4793.53683862434
3884,11.0,6.0,10.0,10.0,3.0,3.0,9.0,0.0,3.0,1.0,11.0,1.0,5.0,10.0,4.0,6.0,7.25,5453.0419282106795
3885,8.0,7.0,7.0,6.0,5.0,3.0,2.0,4.0,3.0,0.0,10.0,0.0,3.0,18.0,8.0,8.0,7.58333333333333,5365.34463507625
3886,3.0,10.0,10.0,4.0,2.0,6.0,10.0,3.0,1.0,0.0,8.0,1.0,4.0,14.0,9.0,10.0,7.91666666666667,5277.58133417508
3887,7.0,6.0,5.0,5.0,6.0,1.0,10.0,3.0,7.0,1.0,13.0,0.0,4.0,13.0,2.0,11.0,7.5,5429.72958754209
3888,11.0,9.0,9.0,5.0,2.0,4.0,10.0,6.0,6.0,0.0,9.0,1.0,2.0,8.0,5.0,10.0,8.08333333333333,5087.67490981241
3889,6.0,7.0,10.0,3.0,4.0,3.0,11.0,3.0,1.0,0.0,11.0,1.0,1.0,12.0,5.0,15.0,7.33333333333333,5290.79038900914
3890,10.0,4.0,5.0,4.0,3.0,3.0,9.0,4.0,3.0,0.0,10.0,2.0,4.0,12.0,8.0,12.0,7.75,5287.69211459836
3891,4.0,7.0,8.0,5.0,3.0,7.0,4.0,11.0,2.0,0.0,9.0,0.0,1.0,17.0,5.0,12.0,7.91666666666667,5620.7999338624295
3892,5.0,5.0,11.0,7.0,5.0,5.0,6.0,1.0,4.0,0.0,13.0,2.0,3.0,6.0,3.0,16.0,7.41666666666667,5094.12754930255
3893,12.0,4.0,1.0,11.0,1.0,3.0,13.0,3.0,3.0,0.0,14.0,1.0,2.0,4.0,9.0,12.0,7.25,4613.532629870129
3894,9.0,6.0,7.0,12.0,2.0,5.0,8.0,3.0,3.0,0.0,16.0,0.0,0.0,5.0,3.0,8.0,8.41666666666667,5114.919311938061
3895,10.0,3.0,6.0,3.0,5.0,1.0,9.0,5.0,6.0,0.0,11.0,0.0,1.0,11.0,9.0,14.0,6.41666666666667,5019.10555555556
3896,7.0,3.0,5.0,4.0,3.0,9.0,5.0,4.0,1.0,0.0,17.0,3.0,4.0,14.0,1.0,12.0,7.08333333333333,4974.56082251082
3897,7.0,8.0,9.0,6.0,2.0,5.0,8.0,4.0,3.0,0.0,3.0,2.0,1.0,11.0,10.0,15.0,7.83333333333333,5142.89252645503
3898,3.0,12.0,11.0,8.0,2.0,1.0,12.0,2.0,2.0,0.0,8.0,2.0,2.0,10.0,3.0,15.0,6.66666666666667,5748.99864417989
3899,11.0,9.0,8.0,11.0,3.0,2.0,7.0,6.0,4.0,0.0,8.0,1.0,4.0,10.0,5.0,8.0,8.08333333333333,4567.3837962963
3900,12.0,5.0,8.0,7.0,3.0,6.0,10.0,6.0,4.0,1.0,5.0,1.0,4.0,7.0,6.0,14.0,8.25,5335.73730759981
3901,10.0,6.0,8.0,10.0,4.0,4.0,6.0,4.0,1.0,0.0,13.0,1.0,0.0,6.0,2.0,18.0,7.58333333333333,5215.253141534389
3902,10.0,8.0,11.0,4.0,1.0,2.0,9.0,3.0,1.0,0.0,16.0,2.0,2.0,9.0,2.0,13.0,7.0,5548.45833333333
3903,7.0,3.0,11.0,11.0,0.0,3.0,7.0,5.0,4.0,0.0,7.0,1.0,3.0,13.0,8.0,10.0,7.0,5192.73650793651
3904,12.0,8.0,10.0,2.0,6.0,5.0,11.0,5.0,3.0,0.0,6.0,0.0,4.0,6.0,8.0,7.0,7.75,5282.64264300514
3905,10.0,5.0,8.0,10.0,0.0,0.0,9.0,5.0,1.0,0.0,10.0,1.0,4.0,10.0,8.0,10.0,8.83333333333333,6184.2170378232895
3906,14.0,6.0,10.0,7.0,2.0,2.0,5.0,2.0,1.0,0.0,16.0,1.0,3.0,9.0,3.0,9.0,8.75,5101.4177401302395
3907,5.0,7.0,10.0,4.0,4.0,2.0,11.0,2.0,2.0,1.0,10.0,0.0,5.0,10.0,11.0,7.0,7.0,6000.61342592593
3908,6.0,8.0,11.0,8.0,1.0,4.0,7.0,5.0,3.0,0.0,10.0,1.0,2.0,12.0,5.0,11.0,8.18181818181818,4970.90603109012
3909,7.0,10.0,15.0,8.0,5.0,6.0,6.0,6.0,2.0,0.0,6.0,1.0,1.0,5.0,1.0,13.0,9.66666666666667,5193.32587782588
3910,8.0,5.0,9.0,7.0,3.0,1.0,13.0,3.0,6.0,0.0,8.0,0.0,0.0,11.0,5.0,9.0,8.58333333333333,5680.97264911015
3911,8.0,2.0,8.0,11.0,2.0,3.0,11.0,5.0,8.0,0.0,5.0,4.0,1.0,6.0,4.0,14.0,9.08333333333333,4872.5730963481
3912,2.0,10.0,12.0,5.0,1.0,2.0,8.0,2.0,7.0,0.0,6.0,0.0,2.0,15.0,6.0,11.0,8.58333333333333,5192.910921717171
3913,11.0,10.0,9.0,6.0,3.0,5.0,6.0,2.0,3.0,0.0,7.0,3.0,1.0,11.0,4.0,11.0,7.66666666666667,5112.900925925929
3914,8.0,2.0,9.0,15.0,0.0,4.0,2.0,4.0,2.0,0.0,16.0,0.0,1.0,5.0,6.0,19.0,6.0,4571.604229797979
3915,4.0,15.0,7.0,9.0,2.0,4.0,5.0,6.0,2.0,0.0,6.0,1.0,2.0,14.0,8.0,9.0,7.66666666666667,5576.81785714286
3916,5.0,12.0,12.0,11.0,5.0,0.0,6.0,4.0,4.0,0.0,4.0,1.0,2.0,8.0,1.0,19.0,6.545454545454549,5747.3920274170305
3917,5.0,6.0,7.0,8.0,4.0,7.0,13.0,5.0,3.0,0.0,9.0,2.0,4.0,9.0,3.0,12.0,8.08333333333333,5320.39221079846
3918,7.0,7.0,14.0,8.0,5.0,2.0,6.0,6.0,5.0,0.0,11.0,1.0,3.0,10.0,4.0,10.0,8.25,5388.11696428571
3919,8.0,4.0,9.0,5.0,3.0,4.0,5.0,5.0,7.0,0.0,8.0,1.0,4.0,14.0,5.0,10.0,7.58333333333333,5321.796957671961
3920,8.0,12.0,8.0,6.0,1.0,2.0,8.0,6.0,6.0,0.0,10.0,2.0,1.0,8.0,1.0,13.0,6.58333333333333,5382.65393518519
3921,8.0,7.0,7.0,11.0,3.0,5.0,10.0,6.0,5.0,0.0,7.0,1.0,5.0,9.0,5.0,11.0,8.33333333333333,5420.474143394729
3922,8.0,12.0,4.0,10.0,3.0,8.0,6.0,4.0,4.0,0.0,9.0,0.0,1.0,12.0,4.0,8.0,6.91666666666667,5317.8980489418
3923,5.0,5.0,14.0,7.0,3.0,3.0,8.0,6.0,0.0,0.0,7.0,0.0,4.0,13.0,5.0,11.0,8.83333333333333,5955.93413299663
3924,6.0,7.0,10.0,2.0,0.0,2.0,10.0,5.0,3.0,0.0,5.0,1.0,3.0,12.0,11.0,23.0,8.33333333333333,5365.58396904022
3925,10.0,11.0,9.0,7.0,3.0,4.0,9.0,7.0,4.0,0.0,9.0,0.0,1.0,11.0,10.0,5.0,8.33333333333333,5851.92647306397
3926,8.0,6.0,8.0,10.0,2.0,2.0,8.0,3.0,6.0,0.0,14.0,1.0,2.0,14.0,1.0,8.0,6.83333333333333,4865.13174603175
3927,7.0,4.0,9.0,5.0,0.0,3.0,5.0,8.0,4.0,0.0,6.0,0.0,4.0,17.0,5.0,12.0,8.83333333333333,4893.229420579421
3928,12.0,6.0,16.0,4.0,1.0,2.0,10.0,2.0,3.0,0.0,9.0,1.0,2.0,8.0,4.0,15.0,7.75,6029.53102453102
3929,1.0,5.0,14.0,9.0,2.0,2.0,7.0,9.0,4.0,1.0,12.0,2.0,2.0,6.0,5.0,12.0,7.33333333333333,5100.13009259259
3930,6.0,10.0,6.0,7.0,3.0,7.0,8.0,6.0,4.0,0.0,8.0,0.0,1.0,8.0,6.0,11.0,7.41666666666667,5161.37898027898
3931,8.0,12.0,14.0,8.0,1.0,3.0,8.0,2.0,6.0,0.0,3.0,1.0,2.0,12.0,5.0,9.0,7.83333333333333,5224.98422619048
3932,3.0,10.0,6.0,6.0,1.0,4.0,11.0,3.0,2.0,0.0,17.0,2.0,3.0,10.0,5.0,10.0,7.66666666666667,5514.568578643579
3933,10.0,6.0,6.0,7.0,3.0,3.0,10.0,1.0,5.0,1.0,10.0,2.0,7.0,8.0,6.0,9.0,7.83333333333333,5084.5099715099705
3934,8.0,9.0,8.0,9.0,2.0,3.0,6.0,3.0,4.0,0.0,8.0,0.0,5.0,9.0,4.0,9.0,8.41666666666667,5355.22268518519
3935,2.0,6.0,13.0,8.0,1.0,2.0,10.0,4.0,3.0,0.0,8.0,0.0,3.0,13.0,3.0,11.0,8.41666666666667,6007.61134992459
3936,10.0,4.0,15.0,9.0,2.0,6.0,4.0,7.0,2.0,0.0,9.0,0.0,5.0,13.0,5.0,8.0,8.25,5702.80947039072
3937,4.0,6.0,7.0,8.0,1.0,5.0,10.0,3.0,7.0,1.0,11.0,0.0,1.0,12.0,10.0,9.0,7.91666666666667,5999.11110532986
3938,7.0,14.0,11.0,5.0,2.0,2.0,5.0,3.0,7.0,2.0,9.0,1.0,0.0,5.0,4.0,9.0,8.41666666666667,4742.78566595442
3939,10.0,5.0,9.0,6.0,2.0,2.0,7.0,6.0,2.0,0.0,11.0,0.0,3.0,13.0,3.0,11.0,8.75,4883.2684042809005
3940,3.0,5.0,11.0,4.0,2.0,4.0,5.0,9.0,6.0,0.0,15.0,0.0,4.0,10.0,5.0,10.0,7.33333333333333,5742.973247354499
3941,5.0,9.0,12.0,12.0,4.0,4.0,6.0,1.0,3.0,0.0,12.0,0.0,1.0,15.0,4.0,5.0,7.33333333333333,4709.39375
3942,11.0,1.0,14.0,7.0,3.0,2.0,4.0,3.0,4.0,0.0,10.0,1.0,1.0,15.0,10.0,8.0,7.08333333333333,5081.576118557371
3943,12.0,12.0,7.0,5.0,4.0,2.0,8.0,6.0,2.0,1.0,13.0,1.0,5.0,7.0,2.0,13.0,8.33333333333333,4630.65593203093
3944,9.0,8.0,12.0,5.0,2.0,0.0,8.0,2.0,6.0,0.0,7.0,0.0,0.0,10.0,6.0,14.0,8.66666666666667,5806.31610750361
3945,8.0,5.0,8.0,5.0,2.0,6.0,10.0,6.0,1.0,1.0,9.0,1.0,2.0,12.0,8.0,10.0,7.25,4630.843625356129
3946,8.0,6.0,15.0,4.0,0.0,4.0,3.0,9.0,1.0,0.0,8.0,1.0,4.0,16.0,4.0,11.0,7.16666666666667,5595.78029100529
3947,6.0,9.0,5.0,5.0,8.0,2.0,6.0,8.0,0.0,0.0,10.0,3.0,1.0,10.0,10.0,10.0,7.16666666666667,5682.99223970474
3948,7.0,5.0,9.0,8.0,4.0,4.0,8.0,6.0,4.0,2.0,8.0,1.0,3.0,8.0,2.0,14.0,7.66666666666667,5348.87210497836
3949,16.0,5.0,15.0,5.0,2.0,1.0,5.0,3.0,2.0,0.0,10.0,2.0,4.0,9.0,6.0,8.0,7.16666666666667,5386.34470899471
